,count,pair
373,5.0,"(boe,file)"
374,1.0,"(boe,fivestar)"
375,20.0,"(boe,forc)"
376,4.0,"(boe,frequent)"
377,1.0,"(boe,fresh)"
378,3.0,"(boe,friday)"
379,1.0,"(boe,from)"
380,12.0,"(boe,global)"
381,1.0,"(boe,greed)"
382,1.0,"(boe,heat)"
383,8.0,"(boe,high)"
384,3.0,"(boe,highlight)"
385,2.0,"(boe,hub)"
386,2.0,"(boe,huge)"
387,10.0,"(boe,i)"
388,6.0,"(boe,if)"
389,5.0,"(boe,im)"
390,1.0,"(boe,inaccur)"
391,5.0,"(boe,incred)"
392,3.0,"(boe,incur)"
393,2.0,"(boe,independ)"
394,5.0,"(boe,indic)"
395,12.0,"(boe,initi)"
396,1.0,"(boe,input)"
397,2.0,"(boe,intent)"
398,3.0,"(boe,interview)"
399,40.0,"(boe,involv)"
400,94.0,"(boe,it)"
401,1.0,"(boe,jone)"
402,2.0,"(boe,jpmorgan)"
403,1.0,"(boe,juri)"
404,2.0,"(boe,just)"
405,2.0,"(boe,justrolledout)"
406,2.0,"(boe,kept)"
407,4.0,"(boe,kind)"
408,4.0,"(boe,larger)"
409,39.0,"(boe,last)"
410,1.0,"(boe,leeham)"
411,19.0,"(boe,less)"
412,12.0,"(boe,line)"
413,1.0,"(boe,littl)"
414,6.0,"(boe,long)"
415,1.0,"(boe,longrun)"
416,1.0,"(boe,longterm)"
417,18.0,"(boe,look)"
418,1.0,"(boe,los)"
419,7.0,"(boe,lost)"
420,30.0,"(boe,manufactur)"
421,452.0,"(boe,max)"
422,11.0,"(boe,meet)"
423,1.0,"(boe,menu)"
424,1.0,"(boe,merit)"
425,2.0,"(boe,metal)"
426,1.0,"(boe,micha)"
427,1.0,"(boe,mile)"
428,1.0,"(boe,mishap)"
429,1.0,"(boe,mislead)"
430,3.0,"(boe,miss)"
431,3.0,"(boe,modifi)"
432,10.0,"(boe,move)"
433,16.0,"(boe,much)"
434,4.0,"(boe,name)"
435,10.0,"(boe,nation)"
436,8.0,"(boe,next)"
437,5.0,"(boe,note)"
438,4.0,"(boe,novemb)"
439,2.0,"(boe,nyt)"
440,1.0,"(boe,oakland)"
441,1.0,"(boe,occur)"
442,30.0,"(boe,octob)"
443,6.0,"(boe,often)"
444,5.0,"(boe,open)"
445,1.0,"(boe,opportun)"
446,3.0,"(boe,outlin)"
447,1.0,"(boe,overhead)"
448,2.0,"(boe,packag)"
449,24.0,"(boe,part)"
450,5.0,"(boe,pay)"
451,1.0,"(boe,permiss)"
452,1.0,"(boe,permit)"
453,2.0,"(boe,physic)"
454,150.0,"(boe,pilot)"
455,20.0,"(boe,plan)"
456,1.0,"(boe,planet)"
457,4.0,"(boe,plant)"
458,1.0,"(boe,preemin)"
459,1.0,"(boe,preview)"
460,25.0,"(boe,problem)"
461,8.0,"(boe,produc)"
462,2.0,"(boe,professor)"
463,1.0,"(boe,prohibit)"
464,1.0,"(boe,project)"
465,3.0,"(boe,prone)"
466,1.0,"(boe,proxim)"
467,1.0,"(boe,prudent)"
468,6.0,"(boe,pull)"
469,57.0,"(boe,question)"
470,1.0,"(boe,rapport)"
471,2.0,"(boe,realize)"
472,23.0,"(boe,recent)"
473,1.0,"(boe,redact)"
474,1.0,"(boe,reflect)"
475,9.0,"(boe,regulatori)"
476,8.0,"(boe,releas)"
477,1.0,"(boe,relianc)"
478,1.0,"(boe,repercuss)"
479,1.0,"(boe,resist)"
480,4.0,"(boe,resolv)"
481,4.0,"(boe,return)"
482,5.0,"(boe,rever)"
483,13.0,"(boe,review)"
484,35.0,"(boe,role)"
485,6.0,"(boe,roll)"
486,7.0,"(boe,rout)"
487,86.0,"(boe,safeti)"
488,6.0,"(boe,satellitetrack)"
489,1.0,"(boe,scan)"
490,1.0,"(boe,scene)"
491,4.0,"(boe,schedul)"
492,1.0,"(boe,school)"
493,1.0,"(boe,secur)"
494,6.0,"(boe,sell)"
495,4.0,"(boe,sent)"
496,2.0,"(boe,serv)"
