,count,pair
406,1.0,"(like,boardin)"
407,1.0,"(like,boom)"
408,1.0,"(like,boot)"
409,1.0,"(like,box)"
410,2.0,"(like,brew)"
411,4.0,"(like,brother)"
412,1.0,"(like,bunch)"
413,1.0,"(like,busiest)"
414,19.0,"(like,but)"
415,2.0,"(like,cabinet)"
416,1.0,"(like,caff)"
417,2.0,"(like,cake)"
418,1.0,"(like,care)"
419,1.0,"(like,carrol)"
420,1.0,"(like,carryon)"
421,1.0,"(like,cement)"
422,4.0,"(like,center)"
423,1.0,"(like,challeng)"
424,6.0,"(like,charg)"
425,1.0,"(like,chicago)"
426,1.0,"(like,circl)"
427,1.0,"(like,clash)"
428,1.0,"(like,coffe)"
429,1.0,"(like,cohort)"
430,1.0,"(like,comfort)"
431,1.0,"(like,comic)"
432,1.0,"(like,commission)"
433,2.0,"(like,commut)"
434,2.0,"(like,compar)"
435,3.0,"(like,compromis)"
436,1.0,"(like,condominium)"
437,1.0,"(like,confront)"
438,2.0,"(like,congest)"
439,1.0,"(like,control)"
440,1.0,"(like,corral)"
441,2.0,"(like,corrupt)"
442,1.0,"(like,council)"
443,1.0,"(like,cover)"
444,1.0,"(like,custom)"
445,2.0,"(like,daughter)"
446,1.0,"(like,deadlin)"
447,4.0,"(like,death)"
448,1.0,"(like,deep)"
449,1.0,"(like,deli)"
450,2.0,"(like,detect)"
451,2.0,"(like,diagnosi)"
452,1.0,"(like,difficulti)"
453,1.0,"(like,disastr)"
454,1.0,"(like,discuss)"
455,2.0,"(like,dish)"
456,1.0,"(like,doorknob)"
457,1.0,"(like,drank)"
458,1.0,"(like,draw)"
459,2.0,"(like,drop)"
460,1.0,"(like,dryclean)"
461,1.0,"(like,dryer)"
462,2.0,"(like,duck)"
463,1.0,"(like,ear)"
464,1.0,"(like,earn)"
465,1.0,"(like,easili)"
466,2.0,"(like,econom)"
467,1.0,"(like,eightinch)"
468,1.0,"(like,either)"
469,1.0,"(like,eleph)"
470,1.0,"(like,encourag)"
471,1.0,"(like,endur)"
472,1.0,"(like,entertain)"
473,4.0,"(like,entri)"
474,1.0,"(like,ever)"
475,1.0,"(like,eversurpris)"
476,1.0,"(like,exclud)"
477,4.0,"(like,expand)"
478,2.0,"(like,explan)"
479,2.0,"(like,fall)"
480,1.0,"(like,favor)"
481,2.0,"(like,femal)"
482,1.0,"(like,fifth)"
483,5.0,"(like,find)"
484,1.0,"(like,fiona)"
485,1.0,"(like,firm)"
486,2.0,"(like,fit)"
487,1.0,"(like,flaw)"
488,2.0,"(like,footag)"
489,1.0,"(like,fruit)"
490,1.0,"(like,gaetz)"
491,1.0,"(like,galleri)"
492,2.0,"(like,godzik)"
493,3.0,"(like,good)"
494,1.0,"(like,grain)"
495,1.0,"(like,grind)"
496,1.0,"(like,has)"
497,1.0,"(like,have)"
498,1.0,"(like,head)"
499,13.0,"(like,hear)"
500,1.0,"(like,herb)"
501,1.0,"(like,hickenloop)"
502,1.0,"(like,hint)"
503,1.0,"(like,homag)"
504,1.0,"(like,humaninduc)"
505,1.0,"(like,iced)"
506,1.0,"(like,improv)"
507,2.0,"(like,incent)"
508,1.0,"(like,indic)"
509,2.0,"(like,influenc)"
510,1.0,"(like,infus)"
511,1.0,"(like,initi)"
512,1.0,"(like,iron)"
513,2.0,"(like,is)"
514,4.0,"(like,issu)"
515,4.0,"(like,john)"
516,2.0,"(like,joke)"
517,3.0,"(like,judg)"
518,1.0,"(like,junior)"
519,5.0,"(like,keep)"
520,1.0,"(like,kimmel)"
521,3.0,"(like,larg)"
522,1.0,"(like,latenight)"
523,1.0,"(like,latest)"
524,1.0,"(like,lawyer)"
525,1.0,"(like,lay)"
526,3.0,"(like,leav)"
527,3.0,"(like,let)"
528,11.0,"(like,lettersnytimescom)"
529,21.0,"(like,like)"
530,1.0,"(like,likelihood)"
531,1.0,"(like,lion)"
532,3.0,"(like,littl)"
533,1.0,"(like,magic)"
534,2.0,"(like,mall)"
535,1.0,"(like,map)"
536,1.0,"(like,marriottstarwood)"
537,1.0,"(like,mathemat)"
538,1.0,"(like,meim)"
539,1.0,"(like,merg)"
540,3.0,"(like,mind)"
541,1.0,"(like,miscalcul)"
542,2.0,"(like,mit)"
543,1.0,"(like,mock)"
544,1.0,"(like,monogram)"
545,1.0,"(like,monopoli)"
546,1.0,"(like,mop)"
547,1.0,"(like,mornin)"
548,1.0,"(like,mountain)"
549,1.0,"(like,negat)"
550,1.0,"(like,neggi)"
551,1.0,"(like,network)"
552,54.0,"(like,new)"
553,1.0,"(like,newer)"
554,1.0,"(like,newspap)"
555,1.0,"(like,nolita)"
556,1.0,"(like,nonprofit)"
557,1.0,"(like,nonpubl)"
558,7.0,"(like,often)"
559,1.0,"(like,oliv)"
560,3.0,"(like,origin)"
561,5.0,"(like,park)"
562,1.0,"(like,passeng)"
563,5.0,"(like,person)"
564,1.0,"(like,piedterr)"
565,1.0,"(like,plant)"
566,1.0,"(like,platform)"
567,1.0,"(like,pork)"
568,1.0,"(like,prep)"
569,1.0,"(like,pretti)"
570,1.0,"(like,pride)"
571,1.0,"(like,princ)"
572,1.0,"(like,profession)"
573,2.0,"(like,progress)"
574,1.0,"(like,progun)"
575,1.0,"(like,promot)"
576,1.0,"(like,propon)"
577,2.0,"(like,puerto)"
578,8.0,"(like,put)"
579,3.0,"(like,quit)"
580,1.0,"(like,quotat)"
581,1.0,"(like,r)"
582,2.0,"(like,rail)"
583,1.0,"(like,railroad)"
584,2.0,"(like,rais)"
585,1.0,"(like,rankandfil)"
586,1.0,"(like,rape)"
587,3.0,"(like,recal)"
588,4.0,"(like,recommend)"
589,1.0,"(like,rehydr)"
590,1.0,"(like,reli)"
591,4.0,"(like,remain)"
592,1.0,"(like,remind)"
593,1.0,"(like,repli)"
594,1.0,"(like,result)"
595,1.0,"(like,reunion)"
596,1.0,"(like,rideapp)"
597,2.0,"(like,rifl)"
598,1.0,"(like,risktak)"
599,1.0,"(like,rite)"
600,1.0,"(like,rockwel)"
601,2.0,"(like,routin)"
602,1.0,"(like,rule)"
603,8.0,"(like,say)"
604,4.0,"(like,scene)"
605,1.0,"(like,schoolchildren)"
606,2.0,"(like,selfsuffici)"
607,2.0,"(like,send)"
608,2.0,"(like,sentiment)"
609,4.0,"(like,set)"
610,4.0,"(like,seven)"
611,2.0,"(like,shape)"
612,1.0,"(like,shaw)"
613,2.0,"(like,shed)"
614,1.0,"(like,sheep)"
615,1.0,"(like,shoeless)"
616,8.0,"(like,shop)"
617,1.0,"(like,short)"
618,1.0,"(like,shortliv)"
619,8.0,"(like,show)"
620,5.0,"(like,side)"
621,4.0,"(like,sinc)"
622,4.0,"(like,smaller)"
623,2.0,"(like,smartphon)"
624,1.0,"(like,spa)"
625,1.0,"(like,spend)"
626,1.0,"(like,splatter)"
627,12.0,"(like,state)"
628,1.0,"(like,statist)"
629,1.0,"(like,steal)"
630,1.0,"(like,stilt)"
631,1.0,"(like,sting)"
632,1.0,"(like,string)"
633,1.0,"(like,strudel)"
634,1.0,"(like,superman)"
635,1.0,"(like,suppos)"
636,1.0,"(like,taken)"
637,3.0,"(like,tale)"
638,1.0,"(like,talent)"
639,1.0,"(like,tall)"
640,2.0,"(like,these)"
641,1.0,"(like,theyv)"
642,1.0,"(like,thin)"
643,1.0,"(like,toast)"
644,4.0,"(like,toll)"
645,2.0,"(like,top)"
646,3.0,"(like,toss)"
647,3.0,"(like,tower)"
648,1.0,"(like,town)"
649,2.0,"(like,traffic)"
650,1.0,"(like,transit)"
651,4.0,"(like,treat)"
652,2.0,"(like,trial)"
653,1.0,"(like,trumpet)"
654,1.0,"(like,truth)"
655,1.0,"(like,tweak)"
656,2.0,"(like,uber)"
657,1.0,"(like,unawar)"
658,1.0,"(like,unclog)"
659,1.0,"(like,undergradu)"
660,1.0,"(like,unlock)"
661,2.0,"(like,upscal)"
662,1.0,"(like,uptown)"
663,1.0,"(like,vacat)"
664,1.0,"(like,victim)"
665,1.0,"(like,vietnam)"
666,1.0,"(like,waterfront)"
667,8.0,"(like,we)"
668,1.0,"(like,weather)"
669,2.0,"(like,weve)"
670,26.0,"(like,what)"
671,3.0,"(like,whether)"
672,1.0,"(like,which)"
673,1.0,"(like,wig)"
674,1.0,"(like,win)"
675,2.0,"(like,within)"
676,2.0,"(like,word)"
677,20.0,"(like,work)"
678,1.0,"(like,workshop)"
679,1.0,"(like,wornlook)"
680,1.0,"(like,writer)"
681,2.0,"(like,xi)"
682,2.0,"(like,xis)"
683,4.0,"(like,youd)"
684,9.0,"(like,your)"
685,1.0,"(like,zone)"
686,1.0,"(mr,1152)"
687,1.0,"(mr,13)"
688,2.0,"(mr,150)"
689,1.0,"(mr,17yearold)"
690,1.0,"(mr,1978)"
691,2.0,"(mr,2006)"
692,5.0,"(mr,2013)"
693,4.0,"(mr,2020)"
694,1.0,"(mr,213)"
695,1.0,"(mr,3)"
696,1.0,"(mr,72nd)"
697,1.0,"(mr,780)"
698,2.0,"(mr,90)"
699,1.0,"(mr,abrupt)"
700,1.0,"(mr,absenc)"
701,3.0,"(mr,acknowledg)"
702,5.0,"(mr,across)"
703,4.0,"(mr,address)"
704,1.0,"(mr,advertis)"
705,2.0,"(mr,aesthet)"
706,5.0,"(mr,affair)"
707,7.0,"(mr,agre)"
708,2.0,"(mr,album)"
709,2.0,"(mr,almost)"
710,1.0,"(mr,alongsid)"
711,1.0,"(mr,anger)"
712,1.0,"(mr,appli)"
713,1.0,"(mr,appreci)"
714,3.0,"(mr,approach)"
715,4.0,"(mr,area)"
716,2.0,"(mr,argument)"
717,11.0,"(mr,around)"
718,2.0,"(mr,asset)"
719,2.0,"(mr,assign)"
720,1.0,"(mr,assimil)"
721,2.0,"(mr,assist)"
722,9.0,"(mr,attack)"
723,1.0,"(mr,attende)"
724,1.0,"(mr,au)"
725,1.0,"(mr,audienc)"
726,1.0,"(mr,autism)"
727,2.0,"(mr,avail)"
728,1.0,"(mr,await)"
729,1.0,"(mr,backer)"
730,1.0,"(mr,bannon)"
731,11.0,"(mr,barr)"
732,2.0,"(mr,behalf)"
733,8.0,"(mr,believ)"
734,2.0,"(mr,benefit)"
735,2.0,"(mr,berkeley)"
736,1.0,"(mr,besid)"
737,10.0,"(mr,bilhub)"
738,1.0,"(mr,bioplast)"
739,2.0,"(mr,borough)"
740,4.0,"(mr,boston)"
741,3.0,"(mr,briefli)"
742,4.0,"(mr,broke)"
743,5.0,"(mr,bronx)"
744,1.0,"(mr,brooklynbatteri)"
745,2.0,"(mr,bus)"
746,4.0,"(mr,by)"
747,1.0,"(mr,byford)"
748,1.0,"(mr,bystand)"
749,3.0,"(mr,can)"
750,1.0,"(mr,caproni)"
751,4.0,"(mr,care)"
752,3.0,"(mr,castl)"
753,1.0,"(mr,celin)"
