,count,pair
722,4.0,"(like,zone)"
723,1.0,"(mr,1152)"
724,1.0,"(mr,150)"
725,1.0,"(mr,17yearold)"
726,1.0,"(mr,1957)"
727,2.0,"(mr,1978)"
728,1.0,"(mr,1992)"
729,3.0,"(mr,20)"
730,3.0,"(mr,2013)"
731,1.0,"(mr,2020)"
732,1.0,"(mr,213)"
733,1.0,"(mr,3)"
734,1.0,"(mr,30s)"
735,1.0,"(mr,34)"
736,1.0,"(mr,500)"
737,1.0,"(mr,71yearold)"
738,1.0,"(mr,97)"
739,1.0,"(mr,absenc)"
740,3.0,"(mr,acknowledg)"
741,4.0,"(mr,across)"
742,3.0,"(mr,address)"
743,1.0,"(mr,adelson)"
744,1.0,"(mr,aesthet)"
745,5.0,"(mr,affair)"
746,3.0,"(mr,agre)"
747,1.0,"(mr,album)"
748,1.0,"(mr,aliv)"
749,5.0,"(mr,almost)"
750,1.0,"(mr,alongsid)"
751,2.0,"(mr,alter)"
752,3.0,"(mr,alvarado)"
753,4.0,"(mr,an)"
754,2.0,"(mr,anger)"
755,1.0,"(mr,angsti)"
756,2.0,"(mr,appli)"
757,3.0,"(mr,approach)"
758,1.0,"(mr,archaeolog)"
759,5.0,"(mr,area)"
760,1.0,"(mr,arent)"
761,1.0,"(mr,ari)"
762,5.0,"(mr,around)"
763,2.0,"(mr,assign)"
764,5.0,"(mr,assist)"
765,2.0,"(mr,athlet)"
766,11.0,"(mr,attack)"
767,3.0,"(mr,attempt)"
768,1.0,"(mr,attende)"
769,6.0,"(mr,audienc)"
770,1.0,"(mr,australian)"
771,4.0,"(mr,avail)"
772,1.0,"(mr,aviat)"
773,1.0,"(mr,await)"
774,1.0,"(mr,backdrop)"
775,1.0,"(mr,bark)"
776,4.0,"(mr,barr)"
777,3.0,"(mr,bed)"
778,5.0,"(mr,begin)"
779,6.0,"(mr,behalf)"
780,11.0,"(mr,believ)"
781,4.0,"(mr,benefit)"
782,1.0,"(mr,biograph)"
783,1.0,"(mr,bit)"
784,2.0,"(mr,blunt)"
785,1.0,"(mr,boat)"
786,1.0,"(mr,bob)"
787,4.0,"(mr,boost)"
788,1.0,"(mr,boot)"
789,1.0,"(mr,boritt)"
790,2.0,"(mr,borough)"
791,1.0,"(mr,boston)"
792,1.0,"(mr,brag)"
793,3.0,"(mr,briefli)"
794,2.0,"(mr,broke)"
795,3.0,"(mr,bronx)"
796,1.0,"(mr,burrough)"
797,1.0,"(mr,burst)"
798,20.0,"(mr,bus)"
799,2.0,"(mr,by)"
800,1.0,"(mr,caff)"
801,58.0,"(mr,cahn)"
802,1.0,"(mr,can)"
803,3.0,"(mr,cancel)"
804,8.0,"(mr,care)"
805,4.0,"(mr,center)"
806,1.0,"(mr,centuri)"
807,3.0,"(mr,chair)"
808,3.0,"(mr,chanc)"
809,3.0,"(mr,chancellor)"
810,1.0,"(mr,channel)"
811,3.0,"(mr,charact)"
812,1.0,"(mr,charit)"
813,1.0,"(mr,chariti)"
814,1.0,"(mr,charter)"
815,1.0,"(mr,chestwax)"
816,3.0,"(mr,china)"
817,1.0,"(mr,choke)"
818,3.0,"(mr,citizen)"
819,2.0,"(mr,classmat)"
820,1.0,"(mr,cleanup)"
821,1.0,"(mr,cleopatra)"
822,3.0,"(mr,club)"
823,9.0,"(mr,coach)"
824,1.0,"(mr,code)"
