,count,pair
703,3.0,"(new,bold)"
704,18.0,"(new,bone)"
705,1.0,"(new,booth)"
706,15.0,"(new,born)"
707,2.0,"(new,boroughthem)"
708,8.0,"(new,both)"
709,13.0,"(new,bottl)"
710,1.0,"(new,bourdainmarket)"
711,3.0,"(new,boy)"
712,7.0,"(new,branch)"
713,10.0,"(new,bread)"
714,3.0,"(new,break)"
715,1.0,"(new,breslin)"
716,1.0,"(new,brightest)"
717,1.0,"(new,brighton)"
718,2.0,"(new,britain)"
719,45.0,"(new,broadway)"
720,1.0,"(new,bronson)"
721,3.0,"(new,bun)"
722,1.0,"(new,bunn)"
723,2.0,"(new,burrata)"
724,2.0,"(new,burton)"
725,1.0,"(new,businessman)"
726,11.0,"(new,butter)"
727,1.0,"(new,buzzi)"
728,3.0,"(new,buzzworthi)"
729,1.0,"(new,cab)"
730,17.0,"(new,call)"
731,1.0,"(new,calor)"
732,1.0,"(new,camp)"
733,6.0,"(new,cant)"
734,2.0,"(new,cara)"
735,1.0,"(new,carblov)"
736,2.0,"(new,carnegi)"
737,4.0,"(new,case)"
738,3.0,"(new,castelluccio)"
739,9.0,"(new,cater)"
740,10.0,"(new,cathedr)"
741,3.0,"(new,caught)"
742,3.0,"(new,centerpiec)"
743,1.0,"(new,centuryold)"
744,2.0,"(new,cereal)"
745,1.0,"(new,channelsgabriel)"
746,1.0,"(new,chateaubriand)"
747,1.0,"(new,cheng)"
748,1.0,"(new,chenoweth)"
749,1.0,"(new,chick)"
750,3.0,"(new,chile)"
751,7.0,"(new,chill)"
752,2.0,"(new,chocolati)"
753,4.0,"(new,choos)"
754,1.0,"(new,chopra)"
755,1.0,"(new,christi)"
756,1.0,"(new,chumley)"
757,2.0,"(new,cinnamon)"
758,2.0,"(new,circa)"
759,1.0,"(new,circuit)"
760,8.0,"(new,citybas)"
761,1.0,"(new,cityborn)"
762,1.0,"(new,civic)"
763,4.0,"(new,claim)"
764,1.0,"(new,cloth)"
765,1.0,"(new,clue)"
766,1.0,"(new,cockadoodl)"
767,1.0,"(new,cocoa)"
768,1.0,"(new,cohen)"
769,1.0,"(new,coldpress)"
770,3.0,"(new,color)"
771,7.0,"(new,common)"
772,1.0,"(new,communitysupport)"
773,3.0,"(new,competit)"
774,15.0,"(new,complet)"
775,16.0,"(new,concert)"
776,6.0,"(new,connect)"
777,6.0,"(new,connecticut)"
778,6.0,"(new,constant)"
779,5.0,"(new,consum)"
780,1.0,"(new,contact)"
781,8.0,"(new,contest)"
782,2.0,"(new,controversi)"
783,1.0,"(new,conveni)"
784,1.0,"(new,cornel)"
785,3.0,"(new,cotta)"
786,2.0,"(new,counterservic)"
787,7.0,"(new,cours)"
788,1.0,"(new,courtroom)"
789,2.0,"(new,courtyard)"
790,1.0,"(new,coven)"
791,1.0,"(new,cow)"
792,1.0,"(new,crawfish)"
793,2.0,"(new,crime)"
794,6.0,"(new,crudo)"
795,1.0,"(new,cruiser)"
796,1.0,"(new,cue)"
797,15.0,"(new,custom)"
798,1.0,"(new,customiz)"
799,4.0,"(new,cycl)"
800,2.0,"(new,damour)"
801,1.0,"(new,dan)"
802,904.0,"(new,dategetfullyeardocumentwritecurrentyear)"
803,1.0,"(new,dcbase)"
804,2.0,"(new,debaucheri)"
805,20.0,"(new,debut)"
806,2.0,"(new,decis)"
807,7.0,"(new,dedic)"
808,1.0,"(new,defer)"
809,7.0,"(new,deliv)"
810,6.0,"(new,deliveri)"
811,3.0,"(new,demonstr)"
812,1.0,"(new,depend)"
813,1.0,"(new,derossi)"
814,1.0,"(new,deter)"
815,21.0,"(new,develop)"
816,2.0,"(new,devour)"
817,1.0,"(new,did)"
818,7.0,"(new,didnt)"
819,2.0,"(new,dimitrio)"
820,19.0,"(new,dine)"
821,1.0,"(new,dinosaur)"
822,2.0,"(new,dirti)"
823,2.0,"(new,disappear)"
824,2.0,"(new,disk)"
825,3.0,"(new,display)"
826,2.0,"(new,diwali)"
827,2.0,"(new,diy)"
828,16.0,"(new,dog)"
829,1.0,"(new,dolli)"
830,1.0,"(new,don)"
831,4.0,"(new,donald)"
832,1.0,"(new,dong)"
833,6.0,"(new,donut)"
834,4.0,"(new,door)"
835,12.0,"(new,dress)"
836,2.0,"(new,drip)"
837,2.0,"(new,drunken)"
838,5.0,"(new,earlier)"
839,1.0,"(new,echo)"
840,1.0,"(new,econom)"
841,1.0,"(new,elder)"
842,3.0,"(new,embarrass)"
843,4.0,"(new,emili)"
844,3.0,"(new,emma)"
845,3.0,"(new,empir)"
846,1.0,"(new,emul)"
847,7.0,"(new,entir)"
848,1.0,"(new,entre)"
849,1.0,"(new,eponin)"
850,1.0,"(new,eric)"
851,1.0,"(new,establishedin)"
852,66.0,"(new,eve)"
853,29.0,"(new,even)"
854,13.0,"(new,event)"
855,1.0,"(new,everchang)"
856,1.0,"(new,everyday)"
857,2.0,"(new,exampl)"
858,17.0,"(new,excit)"
859,5.0,"(new,exist)"
860,21.0,"(new,experi)"
861,1.0,"(new,explet)"
862,1.0,"(new,explod)"
863,9.0,"(new,explor)"
864,10.0,"(new,extend)"
865,4.0,"(new,extra)"
866,1.0,"(new,extravaganza)"
867,7.0,"(new,fame)"
868,3.0,"(new,fascin)"
869,5.0,"(new,feast)"
870,2.0,"(new,ferryman)"
871,1.0,"(new,fiction)"
872,1.0,"(new,fiddler)"
873,3.0,"(new,filipino)"
874,30.0,"(new,film)"
875,2.0,"(new,firefight)"
876,1.0,"(new,fist)"
877,2.0,"(new,fizzi)"
878,3.0,"(new,flatter)"
879,1.0,"(new,flavorpack)"
880,2.0,"(new,flip)"
881,1.0,"(new,floor)"
882,3.0,"(new,flush)"
883,2.0,"(new,foot)"
884,6.0,"(new,footag)"
885,3.0,"(new,footbal)"
886,1.0,"(new,forbod)"
887,1.0,"(new,fork)"
888,22.0,"(new,foundat)"
889,2.0,"(new,franksgiv)"
890,1.0,"(new,front)"
891,3.0,"(new,fund)"
892,4.0,"(new,further)"
893,1.0,"(new,futter)"
894,2.0,"(new,garfield)"
