,filename,offset,length
77,crawl-data/CC-MAIN-2019-13/segments/1552912202698.22/crawldiagnostics/CC-MAIN-20190322220357-20190323002357-00530.warc.gz,23587508,839
78,crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/crawldiagnostics/CC-MAIN-20190321051516-20190321073516-00097.warc.gz,9099409,639
79,crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/crawldiagnostics/CC-MAIN-20190321051516-20190321073516-00050.warc.gz,25194352,820
80,crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/crawldiagnostics/CC-MAIN-20190321051516-20190321073516-00219.warc.gz,8794064,650
81,crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/crawldiagnostics/CC-MAIN-20190321051516-20190321073516-00092.warc.gz,25658157,832
82,crawl-data/CC-MAIN-2019-13/segments/1552912204969.39/crawldiagnostics/CC-MAIN-20190326095131-20190326121131-00054.warc.gz,9007302,654
83,crawl-data/CC-MAIN-2019-13/segments/1552912204969.39/crawldiagnostics/CC-MAIN-20190326095131-20190326121131-00071.warc.gz,24410411,834
84,crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/crawldiagnostics/CC-MAIN-20190321051516-20190321073516-00553.warc.gz,8060383,643
85,crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/crawldiagnostics/CC-MAIN-20190321051516-20190321073516-00392.warc.gz,23627948,824
86,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00191.warc.gz,8351023,644
87,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00336.warc.gz,24952129,826
88,crawl-data/CC-MAIN-2019-13/segments/1552912203991.44/crawldiagnostics/CC-MAIN-20190325133117-20190325155117-00235.warc.gz,8310889,636
89,crawl-data/CC-MAIN-2019-13/segments/1552912203991.44/crawldiagnostics/CC-MAIN-20190325133117-20190325155117-00492.warc.gz,24415588,814
90,crawl-data/CC-MAIN-2019-13/segments/1552912201521.60/crawldiagnostics/CC-MAIN-20190318172016-20190318194016-00050.warc.gz,23060751,822
91,crawl-data/CC-MAIN-2019-13/segments/1552912203326.34/crawldiagnostics/CC-MAIN-20190324043400-20190324065400-00121.warc.gz,8187427,651
92,crawl-data/CC-MAIN-2019-13/segments/1552912203326.34/crawldiagnostics/CC-MAIN-20190324043400-20190324065400-00426.warc.gz,24187215,832
