,Count,Word
914,3.0,cordarosherri
915,1.0,cordcuttersnew
916,1.0,cordial
917,3.0,cori
918,1.0,corinth
919,2.0,corn
920,22.0,correct
921,2.0,correl
922,2.0,costum
923,6.0,cough
924,1.0,cougher
925,2.0,council
926,1.0,counselingwp
927,1.0,countryfi
928,1.0,countryus
929,2.0,coup
930,1.0,couponin
931,4.0,cousin
932,1.0,coute
933,1.0,coven
934,2.0,cow
935,1.0,cower
936,3.0,cowgirls4trump
937,1.0,cowpati
938,1.0,coyg
939,1.0,cpc_hq
940,1.0,cpgophertrack
941,3.0,cpl
942,1.0,cpq
943,1.0,crahckhead
944,1.0,craigsolv
945,2.0,cram
946,1.0,crankyoldbats2
947,41.0,crash
948,6.0,creepi
949,1.0,cresta
950,1.0,crewcrew
951,1.0,crimewhat
952,15.0,crimin
953,1.0,crismtzgr
954,1.0,cristina5485
955,1.0,critiqu
956,1.0,crochet
957,1.0,crockernial
958,1.0,crosbi
959,62.0,cross
960,1.0,crossrail
961,1.0,crossword
962,3.0,crucial
963,1.0,cruel
964,2.0,crusad
965,5.0,crush
966,1.0,cryign
967,1.0,cryinpoop
968,1.0,crywankband
969,1.0,csis
970,5.0,csx
971,2.0,ctafail
972,3.0,ctr
973,1.0,ctrider
974,1.0,cty2ctylyl
975,9.0,cub
976,1.0,cubasemoi
977,1.0,cubfnat
978,1.0,cubsfanhan
979,3.0,cuddl
980,1.0,cuddlemrchubbb
981,1.0,cuddyjah
982,1.0,culver
983,1.0,curethelon
984,1.0,curlyq42
985,1.0,currenc
986,1.0,currentbiolog
987,5.0,curri
988,34.0,custom
989,3.0,customerservic
990,1.0,cut4
991,1.0,cvfpartnership
992,1.0,cvpayn
993,1.0,cx
994,1.0,cylantjustic
995,1.0,cyndy2014
996,1.0,cynic
997,1.0,d_dextra
998,1.0,d_resist
999,1.0,daddysgirl
1000,1.0,dadlif
1001,2.0,daggard
1002,1.0,dahvnyc
1003,3.0,dai_train
1004,3.0,dalemabryanim
1005,1.0,dallasfuel
1006,1.0,damatavoz
1007,1.0,damnnnnn
1008,1.0,dana
1009,1.0,dangerdav
1010,1.0,dangold
1011,1.0,danhoward3
1012,1.0,danielson_goat
1013,2.0,dank
1014,1.0,dapperbabyboy
1015,2.0,darbi
1016,1.0,darkrai
1017,3.0,darl
1018,1.0,dartluci
1019,1.0,dataproc
1020,1.0,datasci
1021,29.0,date
1022,1.0,dattosdestini
1023,1.0,davebautista
1024,1.0,daveblackhurst3
1025,1.0,daverowson
1026,5.0,daveschreiber3
1027,1.0,david_magausa
1028,1.0,davidalfieward
1029,1.0,daviderog
1030,1.0,davidhogg111
1031,1.0,davidoneman
1032,1.0,davidovalentin
1033,1.0,davidwebbshow
1034,1.0,davisallen46
1035,2.0,dawg
1036,1.0,dawnrichard
1037,1.0,dayum
1038,1.0,dbt
1039,20.0,dc
1040,2.0,dcs
1041,1.0,dcschoolreportcard
1042,1.0,ddiamond
1043,1.0,ddr
1044,5.0,ddw8569
1045,2.0,dealership
1046,3.0,deanna_mac
1047,1.0,deannacouture1
1048,1.0,dearauntcrabbi
1049,2.0,debbiedmart817
1050,1.0,debug
1051,2.0,debwrightjon
1052,1.0,deceit
1053,4.0,decent
1054,1.0,decim
1055,7.0,decker
1056,2.0,dedeplor
1057,2.0,deenkangaa
1058,14.0,deep
1059,2.0,deepli
1060,3.0,defam
1061,2.0,defeat
1062,1.0,definatley
1063,49.0,definit
1064,1.0,defo
1065,1.0,defundthecbc
1066,22.0,degre
1067,1.0,deidra
1068,1.0,deja
1069,1.0,deliveri
1070,1.0,delusion
1071,7.0,demand
1072,1.0,demelza3000
1073,1.0,demigod
1074,49.0,democrat
1075,1.0,deng
1076,1.0,denisedoris59
1077,12.0,dental
1078,1.0,deop
1079,1.0,deplorable_45_t
1080,1.0,deplorablenew
1081,1.0,dept
1082,1.0,depthcharge2010
1083,2.0,derameth
1084,1.0,deregul
1085,1.0,derekahunt
1086,1.0,derri
1087,1.0,derrrr
1088,6.0,descript
1089,5.0,desert
1090,1.0,desert_rosee3
1091,1.0,desertsunsport
1092,1.0,deshaun
1093,2.0,despair
1094,1.0,despic
1095,29.0,destin
1096,21.0,detail
1097,1.0,devast
1098,1.0,devin
1099,1.0,devine_freedom
1100,1.0,devlin
1101,1.0,devonhanel
1102,1.0,dewansh14581
1103,1.0,dfa
1104,2.0,dfbharvard
1105,1.0,dh
1106,1.0,dh4governor
1107,1.0,dhanushkodi
1108,1.0,dhorse1
1109,1.0,dhs
1110,1.0,diaapprov
1111,1.0,diabot
1112,1.0,diamondresort
1113,2.0,diana
1114,2.0,dianag2772
1115,2.0,diaz
1116,1.0,diazrar
1117,1.0,dickeybryan
1118,1.0,dickhead
1119,1.0,dictatorship
1120,1.0,didyouknow
1121,2.0,diff
1122,6.0,digit
1123,1.0,digitallefti
1124,2.0,digniti
1125,1.0,dilishaw
1126,1.0,dimapur
1127,1.0,dinkin
1128,1.0,dipsht
1129,1.0,dir
1130,1.0,direc
1131,1.0,disarray
1132,1.0,disassoci
1133,1.0,discern
1134,1.0,disclaim
1135,4.0,discount
1136,4.0,discowilliam
1137,1.0,discrimin
1138,1.0,discuss2019
1139,1.0,diskenth
1140,1.0,dismay
1141,5.0,dismiss
1142,27.0,disney
1143,1.0,disneydumbo
1144,1.0,disneyexclus
1145,9.0,disneyland
1146,1.0,disneylif
1147,1.0,disneypark
1148,13.0,dispatch
1149,4.0,disrespect
1150,7.0,disrupt
1151,2.0,distant
1152,1.0,districtlin
1153,1.0,distrust
1154,2.0,ditch
1155,1.0,dive
1156,1.0,divintymari
1157,4.0,divorc
1158,1.0,djibouti
1159,1.0,djkstrikez
1160,1.0,djlife
1161,1.0,djohnstonuga
1162,1.0,djslime
1163,1.0,djz32
1164,1.0,dlineco
1165,12.0,dm
1166,1.0,dmariemaga
1167,1.0,dminn
1168,2.0,dms
1169,1.0,dn0t
1170,18.0,dnc
1171,1.0,doall
1172,1.0,doanyth
1173,1.0,doc_texa
1174,2.0,docsa88
1175,90.0,dog
1176,1.0,doggystyl
1177,1.0,dogi
1178,1.0,dogsoftwitt
1179,1.0,dohc
1180,8.0,doingright1
1181,1.0,doitnx
1182,1.0,dollartre
1183,1.0,domain
1184,3.0,domest
1185,1.0,dominickharri2
1186,3.0,donat
1187,1.0,donkeycrat
1188,3.0,donna_j_b
1189,1.0,donnie_maga
1190,1.0,dontz
1191,1.0,doof
1192,1.0,doorhold
1193,2.0,dope
1194,1.0,dorm
1195,1.0,dorsey
1196,1.0,dotysinclair
1197,22.0,doubl
1198,1.0,doublea333a
1199,1.0,doublemaximus
1200,1.0,doublespeakindc
1201,2.0,dover
1202,1.0,downeast
1203,1.0,downwithglobal1
1204,1.0,doze
1205,5.0,dozen
1206,1.0,dpaddack11
1207,1.0,dperkins
1208,4.0,dr
1209,9.0,draft
1210,21.0,drag
1211,1.0,dragonballgt
1212,1.0,dragonballkai
1213,1.0,dragonballsup
1214,1.0,dragonkpop0915
1215,1.0,dragqueen
1216,2.0,drake
1217,1.0,draketoulous
1218,1.0,drcrockford
1219,1.0,drealsidewind
1220,2.0,dreamt
1221,1.0,dreamwalkerwc
1222,1.0,dreamwork
1223,2.0,drew
1224,4.0,drh1959
1225,1.0,drhorwitz
1226,11.0,dri
1227,1.0,drifttrain
1228,75.0,driver
1229,2.0,driverpott
1230,1.0,drjoeabah
1231,1.0,drjones_22
1232,3.0,drmdhnecr
1233,1.0,drmdnr
1234,1.0,drmkhurdaroad
1235,1.0,drmlko25
1236,1.0,drmmumbaicr
1237,1.0,drmsee1
1238,11.0,drove
1239,1.0,drown
1240,9.0,drug
1241,1.0,druggyram
1242,1.0,drummer
1243,2.0,drunken
1244,3.0,dsygop
1245,1.0,dubstep
1246,1.0,dudefling
1247,1.0,dudettecolett
1248,1.0,dudley
1249,1.0,dukeandboy
1250,1.0,dukesandbell929
1251,15.0,dumb
1252,1.0,dumbledoor
1253,2.0,dundalk
1254,1.0,dunk
1255,2.0,dunwoodi
1256,2.0,durat
1257,1.0,durhambul
1258,2.0,duronto
1259,1.0,dusk
1260,1.0,dusty_kat
