,Count,Word
683,9.0,burger
684,1.0,buri
685,9.0,burn
686,15.0,bus_kerdou
687,1.0,busadswork
688,1.0,busand
689,1.0,busandtrainpag
690,1.0,busbak
691,1.0,busbikeon
692,3.0,busconnect
693,1.0,buscost
694,1.0,busdriverlif
695,1.0,busfor
696,1.0,busgo
697,3.0,bush
698,1.0,busholey
699,1.0,busim
700,1.0,busireann
701,2.0,buslov
702,1.0,busmetroferrytrain
703,1.0,busog
704,1.0,bussh
705,1.0,bussus
706,1.0,busthen
707,1.0,busw
708,1.0,buswalk
709,6.0,busway
710,1.0,buszeroemissiontransit
711,2.0,butter
712,1.0,butterley
713,5.0,buzz
714,1.0,buzzfe
715,1.0,bvb
716,14.0,by
717,2.0,byd
718,1.0,byeby
719,12.0,c
720,8.0,cab
721,1.0,cabal
722,4.0,cabin
723,1.0,cachobweeney
724,1.0,caddymarket
725,1.0,caegan
726,3.0,cafe
727,4.0,cafeteria
728,8.0,cake
729,1.0,calculus
730,9.0,calgarytransit
731,1.0,calidemchair
732,2.0,californian
733,1.0,calipotato
734,2.0,caller
735,5.0,calltxt
736,1.0,camaro
737,5.0,cambridg
738,36.0,camera
739,1.0,cameraa
740,1.0,camgreg1
741,1.0,camhardy513
742,1.0,camillegallo
743,2.0,campbel
744,1.0,campbellclaret
745,1.0,camper
746,1.0,campusdt
747,3.0,canadian
748,1.0,canbeadick
749,2.0,canberra
750,4.0,candac
751,1.0,canning
752,1.0,cannon
753,1.0,cantunse
754,3.0,capac
755,5.0,cape
756,6.0,capit
757,2.0,capitalist
758,1.0,capitalscotland
759,1.0,capmetroceo
760,1.0,capoli
761,1.0,capon
762,1.0,capscan
763,2.0,captn
764,1.0,carboni
765,7.0,cardiff
766,4.0,cardiffbus
767,1.0,careen
768,1.0,careless
769,1.0,cargo
770,1.0,carlo
771,1.0,caroleinnes0
772,1.0,carolin
773,1.0,caroline_hum
774,1.0,carpent
775,1.0,carr
776,35.0,carri
777,2.0,carriag
778,7.0,carrier
779,1.0,carrigalin
780,1.0,carservic
781,1.0,carsvolunt
782,5.0,casino
783,1.0,castcrew
784,3.0,cata
785,1.0,catalonia
786,1.0,catastroplka
787,1.0,catatonic11
788,1.0,caterpillar
789,2.0,cathmckenna
790,1.0,catsdaddyjohn
791,1.0,cav
792,1.0,cazzaedit
793,2.0,cba
794,1.0,cbeaux
795,2.0,cbp
796,1.0,cbps
797,1.0,cbseveningnew
798,1.0,cbus
799,1.0,ccac0419
800,1.0,ccferri
801,1.0,ccranew
802,5.0,cd
803,2.0,cdesetfre
804,1.0,cdla
805,1.0,ceaseless
806,1.0,ceaser
807,1.0,cec
808,1.0,cehsybarra
809,1.0,certif
810,1.0,cesaro
811,1.0,cf_farrow
812,1.0,cfc49
813,1.0,cfl
814,1.0,chaelsonnen
815,11.0,chair
816,1.0,chaissontyler23
817,1.0,chambana
818,1.0,champagn
819,1.0,champlain
820,57.0,chanc
821,1.0,chanda
822,4.0,chandramthoma
823,1.0,chaney
824,1.0,changehttpstcow9wpkhooql
825,8.0,channel
826,1.0,char
827,1.0,character
828,2.0,charli
829,4.0,charperlynn
830,2.0,charr68204
831,1.0,chartertear
832,1.0,chattanooga
833,1.0,cheatedsh
834,2.0,cheeki
835,19.0,cheer
836,1.0,chequ
837,5.0,chick
838,1.0,chiefkeeficus
839,48.0,children
840,16.0,chill
841,4.0,chillin
842,1.0,chilternrailway
843,2.0,chippi
844,1.0,chit
845,1.0,chloekirstylen
846,1.0,chloepatrick12
847,2.0,chneighborsni
848,2.0,chocol
849,1.0,chore
850,1.0,choro
851,2.0,chrischoong1
