,Count,Word
1155,2.0,glimps
1156,3.0,globevillesunnysid
1157,1.0,glossi
1158,1.0,gnome
1159,471.0,go
1160,11.0,goal
1161,1.0,gobrightlin
1162,57.0,god
1163,1.0,gohermi
1164,2.0,goin
1165,1.0,gojetsgo
1166,1.0,goldinggirl617
1167,5.0,golf
1168,3.0,gon
1169,1.0,good1luci
1170,1.0,goodass
1171,1.0,goodnight
1172,1.0,gooood
1173,1.0,gore
1174,2.0,got7offici
1175,1.0,goth
1176,11.0,gotten
1177,1.0,govan
1178,33.0,govern
1179,2.0,grace
1180,1.0,grace_ew
1181,1.0,grad
1182,21.0,graffiti
1183,11.0,grand
1184,2.0,grandstand
1185,4.0,grass
1186,2.0,greatercamb
1187,4.0,greatersydcomm
1188,36.0,green
1189,1.0,greendal
1190,1.0,greenmeltonn
1191,5.0,greenwood
1192,2.0,gregg
1193,11.0,grey
1194,1.0,grimac
1195,1.0,grinder
1196,3.0,grip
1197,1.0,grisham
1198,13.0,groceri
1199,2.0,groovi
1200,1.0,groovindav
1201,1.0,growingc
1202,10.0,growth
1203,1.0,gruntsbut
1204,1.0,gst
1205,40.0,gt
1206,1.0,gtme
1207,1.0,gualcojodi
1208,1.0,guccivultex
1209,3.0,guitar
1210,1.0,gullibl
1211,5.0,gum
1212,3.0,gunshoot
1213,1.0,gutter
1214,1.0,gyro
1215,4.0,h
1216,1.0,h2
1217,1.0,h56cm
1218,1.0,habenf24
1219,1.0,habibi
1220,1.0,hagrat1
1221,3.0,hail
1222,1.0,hakon
1223,1.0,haleydoesit
1224,1.0,halfhour
1225,1.0,haller
1226,1.0,halloween
1227,1.0,hamont
1228,1.0,hamsgrub
1229,5.0,handl
1230,2.0,handout
1231,14.0,hang
1232,1.0,hannah
1233,1.0,hannahxlorrain
1234,1.0,hannon
1235,1.0,hansenq
1236,5.0,hanshin
1237,2.0,happier
1238,5.0,harass
1239,2.0,harbour
1240,3.0,hardwar
1241,3.0,harm
1242,3.0,harri
1243,1.0,harsh
1244,2.0,hartlepool
1245,1.0,harvest
1246,2.0,hassl
1247,1.0,hastili
1248,4.0,haunt
1249,2.0,hawaii
1250,1.0,hd
1251,1.0,heabsolut
1252,1.0,header
1253,4.0,headlin
1254,13.0,healthi
1255,1.0,healthyfood
1256,1.0,heap
1257,2.0,hearti
1258,1.0,heartili
1259,3.0,heel
1260,1.0,heh
1261,1.0,heheh
1262,1.0,heisey
1263,4.0,helen_it
1264,2.0,helsinki
1265,1.0,henri
1266,16.0,her
1267,2.0,herd
1268,1.0,heretheycom
1269,4.0,heritag
1270,1.0,hermantheet
1271,6.0,hesh
1272,1.0,hetero
1273,1.0,heyitscarolyn
1274,57.0,hi
1275,1.0,hickey
1276,1.0,hid
1277,1.0,highland
1278,13.0,hire
1279,2.0,his
1280,12.0,histori
1281,1.0,hiyoshi
1282,1.0,hllangel
1283,1.0,hlock23
1284,1.0,hoarthur
1285,1.0,hobo
1286,1.0,holdo
1287,18.0,hole
1288,1.0,holyweek
1289,1.0,homag
1290,1.0,homebas
1291,1.0,homeboy
1292,2.0,homeown
1293,5.0,homi
1294,1.0,homophobia
1295,26.0,honest
1296,1.0,honeybun
1297,1.0,honus_pocus
