,count,pair
335,1.0,"(get,stiller)"
336,1.0,"(get,subscrib)"
337,1.0,"(get,subwaysur)"
338,1.0,"(get,suit)"
339,3.0,"(get,surfer)"
340,1.0,"(get,swift)"
341,2.0,"(get,tabl)"
342,1.0,"(get,tacoma)"
343,1.0,"(get,tag)"
344,2.0,"(get,taken)"
345,1.0,"(get,tavitothetaco)"
346,1.0,"(get,taxi)"
347,1.0,"(get,teamronan)"
348,1.0,"(get,tesco)"
349,2.0,"(get,thang)"
350,1.0,"(get,themselv)"
351,1.0,"(get,these)"
352,1.0,"(get,theyv)"
353,24.0,"(get,this)"
354,2.0,"(get,thrown)"
355,45.0,"(get,time)"
356,4.0,"(get,toast)"
357,1.0,"(get,tofrom)"
358,1.0,"(get,token)"
359,1.0,"(get,ton)"
360,2.0,"(get,torontobas)"
361,3.0,"(get,tour)"
362,8.0,"(get,transport)"
363,2.0,"(get,trap)"
364,1.0,"(get,treat)"
365,1.0,"(get,treatgrant)"
366,1.0,"(get,trial)"
367,2.0,"(get,true)"
368,3.0,"(get,tuesday)"
369,1.0,"(get,unpaid)"
370,2.0,"(get,uptown)"
371,1.0,"(get,urbanrur)"
372,1.0,"(get,utter)"
373,1.0,"(get,veggiemorph)"
374,2.0,"(get,venmo)"
375,1.0,"(get,vibe)"
376,1.0,"(get,vicfed)"
377,1.0,"(get,victim)"
378,1.0,"(get,victori)"
379,1.0,"(get,warmer)"
380,12.0,"(get,well)"
381,9.0,"(get,went)"
382,1.0,"(get,whitneystriff)"
383,3.0,"(get,who)"
384,1.0,"(get,wild)"
385,5.0,"(get,with)"
386,1.0,"(get,within)"
387,1.0,"(get,wiz)"
388,1.0,"(get,wolfpackpackto)"
389,11.0,"(get,wonder)"
390,3.0,"(get,ya)"
391,1.0,"(get,yanke)"
392,1.0,"(get,yet)"
393,2.0,"(get,yo)"
394,7.0,"(get,york)"
395,3.0,"(go,13)"
396,1.0,"(go,1ks)"
397,1.0,"(go,20)"
398,1.0,"(go,23x)"
399,6.0,"(go,3)"
400,1.0,"(go,900k)"
401,1.0,"(go,911)"
402,1.0,"(go,97)"
403,1.0,"(go,_rozanaljariri)"
404,1.0,"(go,_xojoci)"
405,1.0,"(go,abid)"
406,1.0,"(go,abt)"
407,2.0,"(go,accus)"
408,1.0,"(go,adamfwalsh)"
409,1.0,"(go,adelaidebathurst)"
410,2.0,"(go,again)"
411,1.0,"(go,alarm)"
412,3.0,"(go,alreadi)"
413,1.0,"(go,an)"
414,1.0,"(go,anniversari)"
415,1.0,"(go,anytim)"
416,1.0,"(go,apolog)"
417,1.0,"(go,appetit)"
418,8.0,"(go,ask)"
419,4.0,"(go,atlant)"
420,1.0,"(go,auckland)"
421,1.0,"(go,austin)"
422,17.0,"(go,back)"
423,1.0,"(go,base)"
424,2.0,"(go,baseless)"
425,1.0,"(go,beast)"
426,1.0,"(go,beer)"
427,1.0,"(go,billycorben)"
428,1.0,"(go,bind)"
429,1.0,"(go,blackmagemavvi)"
430,3.0,"(go,bloor)"
431,1.0,"(go,bomb)"
432,1.0,"(go,boss)"
433,2.0,"(go,bouta)"
434,1.0,"(go,brain)"
435,2.0,"(go,brown)"
436,1.0,"(go,brutal)"
437,2.0,"(go,built)"
438,1.0,"(go,burger)"
439,1.0,"(go,bypass)"
440,1.0,"(go,campaign)"
441,4.0,"(go,carri)"
442,2.0,"(go,cast)"
443,1.0,"(go,catch)"
444,1.0,"(go,cautious)"
445,1.0,"(go,chain)"
446,1.0,"(go,chanwoo)"
447,1.0,"(go,cheesecak)"
448,1.0,"(go,childcar)"
449,1.0,"(go,chocol)"
450,1.0,"(go,clccalala)"
451,1.0,"(go,cleanandgritti)"
452,1.0,"(go,colleg)"
453,1.0,"(go,column)"
454,1.0,"(go,condit)"
455,5.0,"(go,construct)"
456,1.0,"(go,contractor)"
457,2.0,"(go,cook)"
458,2.0,"(go,cost)"
459,5.0,"(go,counti)"
460,5.0,"(go,cute)"
461,1.0,"(go,cyaegermeist)"
462,1.0,"(go,cyberpunk)"
463,1.0,"(go,de)"
464,1.0,"(go,dead)"
465,1.0,"(go,decarling_rl)"
466,1.0,"(go,dee)"
467,1.0,"(go,defens)"
468,2.0,"(go,definit)"
469,1.0,"(go,departur)"
470,1.0,"(go,depress)"
471,3.0,"(go,determin)"
472,1.0,"(go,dick)"
473,1.0,"(go,difficult)"
474,2.0,"(go,dipshit)"
475,12.0,"(go,doesnt)"
476,1.0,"(go,dontnfuck)"
477,2.0,"(go,dozen)"
478,2.0,"(go,educ)"
479,1.0,"(go,elect)"
480,1.0,"(go,elyobani2)"
481,16.0,"(go,end)"
482,1.0,"(go,entrepreneuri)"
483,1.0,"(go,europ)"
484,1.0,"(go,eventu)"
485,3.0,"(go,except)"
486,3.0,"(go,exit)"
487,2.0,"(go,expans)"
488,2.0,"(go,fair)"
489,1.0,"(go,fallon)"
490,3.0,"(go,famili)"
491,1.0,"(go,famous)"
492,6.0,"(go,fare)"
493,5.0,"(go,figur)"
494,2.0,"(go,five)"
495,1.0,"(go,flexibl)"
496,1.0,"(go,forev)"
497,2.0,"(go,funni)"
498,1.0,"(go,gay)"
499,70.0,"(go,get)"
500,4.0,"(go,god)"
501,3.0,"(go,grab)"
502,1.0,"(go,grey)"
503,1.0,"(go,gun)"
504,1.0,"(go,hardest)"
505,2.0,"(go,hasnt)"
506,2.0,"(go,havent)"
507,1.0,"(go,headass)"
508,2.0,"(go,heart)"
509,1.0,"(go,hed)"
510,1.0,"(go,her)"
511,1.0,"(go,hey)"
512,4.0,"(go,hike)"
513,1.0,"(go,hilari)"
514,1.0,"(go,hit)"
515,2.0,"(go,hold)"
516,1.0,"(go,hourlaughscri)"
517,5.0,"(go,hous)"
518,14.0,"(go,how)"
519,1.0,"(go,httpstco2mpgtpjme6)"
520,1.0,"(go,httpstcocg5ngwvdqh)"
521,2.0,"(go,httpstcopqjsjp3w0c)"
522,1.0,"(go,httpstcot0ga3ghryt)"
523,1.0,"(go,httpstcotje4hjiu7j)"
524,1.0,"(go,httpstcowhy5rysjak)"
525,1.0,"(go,hung)"
526,4.0,"(go,id)"
527,1.0,"(go,interst)"
528,1.0,"(go,involv)"
529,1.0,"(go,itbut)"
530,1.0,"(go,jboehm_new)"
531,3.0,"(go,jeffyurekmpp)"
532,1.0,"(go,jess)"
533,1.0,"(go,joe)"
534,2.0,"(go,johntori)"
535,1.0,"(go,juic)"
536,3.0,"(go,kill)"
537,3.0,"(go,knew)"
538,1.0,"(go,ladyangrr)"
539,1.0,"(go,larger)"
540,1.0,"(go,laura_shantz)"
541,1.0,"(go,legaci)"
542,1.0,"(go,lengthi)"
543,2.0,"(go,lie)"
544,4.0,"(go,lightrailfail)"
545,2.0,"(go,lil)"
546,2.0,"(go,local)"
