,count,pair
490,1.0,"(bus,bing)"
491,1.0,"(bus,bipartisan)"
492,1.0,"(bus,birdgreen)"
493,6.0,"(bus,birmingham)"
494,2.0,"(bus,bis)"
495,1.0,"(bus,bishkek)"
496,1.0,"(bus,bitchiest)"
497,1.0,"(bus,bitternnew)"
498,1.0,"(bus,bittttttt)"
499,1.0,"(bus,bjp4tripura)"
500,2.0,"(bus,blackburn)"
501,1.0,"(bus,blackest)"
502,1.0,"(bus,blackmbn)"
503,4.0,"(bus,blackpink)"
504,22.0,"(bus,blame)"
505,1.0,"(bus,blanco)"
506,4.0,"(bus,bleed)"
507,11.0,"(bus,blew)"
508,2.0,"(bus,blink)"
509,2.0,"(bus,blissfulbengali)"
510,1.0,"(bus,blmaddock)"
511,44.0,"(bus,block)"
512,2.0,"(bus,blockad)"
513,1.0,"(bus,blondo)"
514,1.0,"(bus,bloo40)"
515,9.0,"(bus,blood)"
516,32.0,"(bus,bloodhound)"
517,20.0,"(bus,bloodi)"
518,15.0,"(bus,blow)"
519,2.0,"(bus,blurt)"
520,1.0,"(bus,bnbs)"
521,2.0,"(bus,bobbil)"
522,2.0,"(bus,bobcaygeon)"
523,1.0,"(bus,bobmeneri)"
524,2.0,"(bus,bobster_jay_m)"
525,1.0,"(bus,bodainsurancek)"
526,1.0,"(bus,bojo)"
527,1.0,"(bus,boldandbeauti)"
528,9.0,"(bus,bomb)"
529,1.0,"(bus,bomboclit)"
530,2.0,"(bus,bongo)"
531,1.0,"(bus,boobie_styl)"
532,3.0,"(bus,boogi)"
533,1.0,"(bus,booksmithtweet)"
534,1.0,"(bus,booksonbus)"
535,2.0,"(bus,boot)"
536,1.0,"(bus,bootstatebri)"
537,1.0,"(bus,boozybrowngirl)"
538,9.0,"(bus,border)"
539,1.0,"(bus,borer)"
540,1.0,"(bus,boringvill)"
541,1.0,"(bus,bosa)"
542,1.0,"(bus,bossmvn311)"
543,1.0,"(bus,boston25)"
544,1.0,"(bus,bothel)"
545,1.0,"(bus,boudicath)"
546,4.0,"(bus,bow)"
547,3.0,"(bus,bowl)"
548,2.0,"(bus,bowland)"
549,1.0,"(bus,boybirthdayparti)"
550,1.0,"(bus,boystoy)"
551,1.0,"(bus,br)"
552,3.0,"(bus,brampton)"
553,4.0,"(bus,brave)"
554,2.0,"(bus,bravo)"
555,1.0,"(bus,breach)"
556,5.0,"(bus,breakdown)"
557,6.0,"(bus,breakfast)"
558,1.0,"(bus,breandangunn)"
559,1.0,"(bus,breckenridg)"
560,1.0,"(bus,breeleebe)"
561,1.0,"(bus,brettmasonnew)"
562,6.0,"(bus,brewster)"
563,1.0,"(bus,brexitbetray)"
564,1.0,"(bus,brianco17195305)"
565,2.0,"(bus,brick)"
566,3.0,"(bus,bridgehigh)"
567,1.0,"(bus,bridgeton)"
568,1.0,"(bus,brightfest)"
569,3.0,"(bus,brighton)"
570,1.0,"(bus,brightonhovebus)"
571,1.0,"(bus,brill)"
572,2.0,"(bus,brim)"
573,3.0,"(bus,british_airway)"
574,24.0,"(bus,bro)"
575,5.0,"(bus,broadway)"
576,1.0,"(bus,bromhom)"
577,5.0,"(bus,bronco)"
578,3.0,"(bus,bronx)"
579,4.0,"(bus,brooklyn)"
580,1.0,"(bus,broom)"
581,1.0,"(bus,broth)"
582,1.0,"(bus,browniejohnston)"
583,1.0,"(bus,browns_daili)"
584,1.0,"(bus,brownsteinesqu)"
585,1.0,"(bus,brownstherapi)"
586,14.0,"(bus,brt)"
587,1.0,"(bus,bruce83692351)"
588,4.0,"(bus,brush)"
589,1.0,"(bus,bryaneazzy_)"
590,1.0,"(bus,brynmawr)"
591,1.0,"(bus,bsehsein)"
592,7.0,"(bus,btw)"
593,1.0,"(bus,bubblesresist)"
594,1.0,"(bus,bubulaboo)"
595,1.0,"(bus,bucher)"
596,9.0,"(bus,buck)"
597,1.0,"(bus,bucket)"
598,3.0,"(bus,buckingham)"
599,1.0,"(bus,bug)"
600,19.0,"(bus,build)"
601,1.0,"(bus,bulb)"
602,3.0,"(bus,bull)"
603,1.0,"(bus,bullet)"
604,1.0,"(bus,bulliesr)"
605,6.0,"(bus,bullshit)"
606,2.0,"(bus,bullyesq)"
607,1.0,"(bus,bummi)"
608,11.0,"(bus,bump)"
609,22.0,"(bus,bunch)"
610,1.0,"(bus,bundl)"
611,1.0,"(bus,burk)"
612,1.0,"(bus,busconnect)"
613,1.0,"(bus,busdg)"
614,3.0,"(bus,busdriv)"
615,167.0,"(bus,buse)"
616,1.0,"(bus,bushir)"
617,2.0,"(bus,busiest)"
618,1.0,"(bus,buslin)"
619,4.0,"(bus,busquet)"
620,5.0,"(bus,bust)"
621,1.0,"(bus,buttergirll)"
622,12.0,"(bus,button)"
623,1.0,"(bus,buttttttam)"
624,2.0,"(bus,bygon)"
625,10.0,"(bus,bypass)"
626,1.0,"(bus,byyyyy)"
627,14.0,"(bus,c)"
628,1.0,"(bus,cabbiemick)"
629,1.0,"(bus,cactus)"
630,1.0,"(bus,caernarfontown)"
631,1.0,"(bus,caf)"
632,2.0,"(bus,cafeteria)"
633,1.0,"(bus,calchart)"
634,1.0,"(bus,calgarypolic)"
635,2.0,"(bus,calidemchair)"
636,12.0,"(bus,california)"
637,1.0,"(bus,callmejo)"
638,1.0,"(bus,calum5so)"
639,1.0,"(bus,calwatch)"
640,1.0,"(bus,cambridgeboston)"
641,70.0,"(bus,came)"
642,1.0,"(bus,cameraa)"
643,1.0,"(bus,campbel)"
644,1.0,"(bus,candyass)"
645,1.0,"(bus,cannabistalk101)"
646,26.0,"(bus,cannot)"
647,1.0,"(bus,canton)"
648,2.0,"(bus,cap)"
649,1.0,"(bus,capmetroatx)"
650,1.0,"(bus,captainturtl)"
651,1.0,"(bus,captaintwigg)"
652,1.0,"(bus,caraca)"
653,1.0,"(bus,carat)"
654,1.0,"(bus,caravaggio12)"
655,5.0,"(bus,cardiff)"
656,2.0,"(bus,cardiffcouncil)"
657,45.0,"(bus,care)"
658,1.0,"(bus,careless)"
659,1.0,"(bus,carlosd27801704)"
660,1.0,"(bus,carolin)"
661,1.0,"(bus,carolineluca)"
662,1.0,"(bus,carriag)"
663,5.0,"(bus,carrier)"
664,2.0,"(bus,cart)"
665,4.0,"(bus,carta)"
666,1.0,"(bus,cartmelrac)"
667,1.0,"(bus,casemirofernandinho)"
668,1.0,"(bus,casey)"
669,6.0,"(bus,casual)"
670,1.0,"(bus,catatonic11)"
671,1.0,"(bus,caulfield)"
672,1.0,"(bus,causeway)"
673,1.0,"(bus,cazzaedit)"
674,1.0,"(bus,cbsboston)"
675,2.0,"(bus,cclarecoop)"
676,1.0,"(bus,cdad)"
677,1.0,"(bus,cdesetfre)"
678,1.0,"(bus,cede)"
679,1.0,"(bus,ceerg)"
680,8.0,"(bus,cell)"
681,1.0,"(bus,celsius)"
682,2.0,"(bus,celtic)"
683,1.0,"(bus,cent)"
684,1.0,"(bus,centenari)"
685,1.0,"(bus,centr_al)"
686,15.0,"(bus,central)"
687,1.0,"(bus,cfc_ek)"
688,2.0,"(bus,chaaiwalaa)"
689,1.0,"(bus,chaelsonnen)"
690,1.0,"(bus,chahyay)"
691,1.0,"(bus,chakar)"
