,count,word
495,1.0,jaywalk
496,1.0,jd
497,1.0,jet
498,1.0,joann
499,1.0,joy
500,1.0,jr
501,1.0,julien
502,3.0,jurisdict
503,1.0,ka
504,1.0,kahan
505,1.0,kathryn
506,1.0,kauai
507,1.0,kavli
508,1.0,keith
509,2.0,keller
510,19.0,key
511,1.0,khalifa
512,1.0,khazan
513,1.0,kick
514,28.0,kill
515,1.0,kilomet
516,1.0,kim
517,1.0,kingdom
518,1.0,kirsten
519,1.0,kit
520,2.0,kitchen
521,1.0,klein
522,1.0,knew
523,1.0,ko
524,1.0,koen
525,1.0,kroman
526,1.0,krumwied
527,1.0,lafayett
528,3.0,lag
529,4.0,landlord
530,19.0,landscap
531,3.0,largescal
532,2.0,lastresort
533,7.0,late
534,1.0,lawabid
535,2.0,le
536,22.0,leader
537,1.0,leftlean
538,2.0,leisur
539,2.0,length
540,1.0,letisha
541,1.0,levitz
542,1.0,lexipol
543,1.0,lgbtqfriend
544,2.0,liber
545,26.0,light
546,1.0,linear
547,1.0,list
548,1.0,literari
549,11.0,locat
550,2.0,log
551,1.0,lola
552,1.0,longawait
553,1.0,longshoreman
554,1.0,longtermand
555,4.0,loom
556,15.0,loui
557,1.0,lowsulfur
558,1.0,luci
559,4.0,luxuri
560,8.0,lyft
561,2.0,lyon
562,2.0,m
563,20.0,made
564,31.0,magazin
565,1.0,mahanta
566,2.0,maid
567,132.0,make
568,1.0,manifesto
569,1.0,march
570,1.0,marco
571,1.0,margarita
572,2.0,margin
573,1.0,marilyn
574,1.0,marker
575,1.0,marketbut
576,2.0,massachusett
577,11.0,matt
578,1.0,mattress
579,1.0,maxim
580,6.0,meant
581,1.0,meat
582,12.0,media
583,1.0,mediums
584,1.0,megacampus
585,1.0,megi
586,2.0,melilla
587,1.0,melissa
588,1.0,melnick
589,10.0,men
590,3.0,mesa
591,1.0,messam
592,1.0,metcalf
593,4.0,metropolitan
594,4.0,michel
595,1.0,michiganbas
596,1.0,micro
597,3.0,midterm
598,7.0,midwest
